TRIAL,TURN_COUNT,CURRENT_CAMERA_OF_CONVERSATION,PREVIOUS_CAMERAS_OF_CONVERSATION,PREVIOUS_FEATURES_OF_CONVERSATION,CUSTOMER_ACTION,CUSTOMER_LOCATION,CUSTOMER_TOPIC,CUSTOMER_SPEECH,OUTPUT_SHOPKEEPER_ACTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_TOPIC,SHOPKEEPER_SPEECH,SHOPKEEPER_SPEECH_DB_ENTRY_RANGE
43,12,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['weight', 'autofocus_points', 'effects', 'long_exposure', 'settings', 'optical_zoom', 'sensor_size', 'preset_modes', 'ISO'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,ISO,okay I see and can you please explain me about the ISO,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,ISO,This one has up to 3200 ISO.,13~27
43,13,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['weight', 'autofocus_points', 'effects', 'long_exposure', 'settings', 'optical_zoom', 'sensor_size', 'preset_modes', 'ISO', 'resolution'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,I got great that's brilliant,S_INTRODUCES_FEATURE,CAMERA_2,resolution,This one has 19.0 megapixels resolution.,13~28
43,14,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['weight', 'autofocus_points', 'effects', 'long_exposure', 'settings', 'optical_zoom', 'sensor_size', 'preset_modes', 'ISO', 'resolution', 'price'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,good,S_INTRODUCES_FEATURE,CAMERA_2,price,This one costs $4675.,15~20
43,15,NONE,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['weight', 'autofocus_points', 'effects', 'long_exposure', 'settings', 'optical_zoom', 'sensor_size', 'preset_modes', 'ISO', 'resolution', 'price'], 'CAMERA_3': []}",C_THANK_YOU,CAMERA_2,NONE,oh yeah thank you thank you very much you're very helpful thank you,S_THANK_YOU,CAMERA_2,NONE,thank you very much.,
43,16,NONE,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['weight', 'autofocus_points', 'effects', 'long_exposure', 'settings', 'optical_zoom', 'sensor_size', 'preset_modes', 'ISO', 'resolution', 'price'], 'CAMERA_3': []}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
44,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
44,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_GREETS,MIDDLE,NONE,hi,S_GREETS,MIDDLE,NONE,can I help you?,
44,3,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,MIDDLE,NONE,I am looking to buy a body camera end SLR my gracious break so I was wondering if you had anything like that,S_INTRODUCES_CAMERA,CAMERA_3,,Let me show you this. Here we have the Panasonic X100T S2800.,39~60
44,4,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,okay I say yeah,S_INTRODUCES_FEATURE,CAMERA_3,price,This one costs $125.,15~19
44,5,CAMERA_2,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['price']}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_3,NONE,do you have any other cameras that are in this kind,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Sony Coolpix DMC-ZS3.,39~59
44,6,CAMERA_2,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['resolution'], 'CAMERA_3': ['price']}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,wow that's pretty steep,S_INTRODUCES_FEATURE,CAMERA_2,resolution,This one has 19.0 megapixels resolution.,13~28
44,7,NONE,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['resolution'], 'CAMERA_3': ['price']}",C_THANK_YOU,CAMERA_2,NONE,that's a lot to think about thank you very much have a good afternoon,S_THANK_YOU,CAMERA_2,NONE,thank you very much.,
44,8,NONE,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['resolution'], 'CAMERA_3': ['price']}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
45,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
45,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_1,NONE,,S_GREETS,CAMERA_1,NONE,can I help you?,
45,3,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_1,NONE,I'm looking for camera so I can take good shots on when I go travelling I miss you very interested in photography so do you recommend this camera,S_INTRODUCES_CAMERA,CAMERA_3,,Let me show you this. Here we have the Panasonic X100T S2800.,39~60
45,4,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,I guess this is pretty advanced,S_INTRODUCES_FEATURE,CAMERA_3,preset_modes,This one has various preset modes.,13~33
45,5,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'autofocus_points']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,okay great can I use the thirty-second look into booster at ISO 3200,S_INTRODUCES_FEATURE,CAMERA_3,autofocus_points,This one has 175 autofocus points.,13~33
45,6,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'autofocus_points', 'settings']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,IC,S_INTRODUCES_FEATURE,CAMERA_3,settings,This one has full manual control.,13~32
45,7,NONE,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'autofocus_points', 'settings']}",C_THANK_YOU,CAMERA_3,NONE,thank you for your support,S_THANK_YOU,CAMERA_3,NONE,thank you very much.,
45,8,NONE,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'autofocus_points', 'settings']}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
46,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
46,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_1,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
46,3,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_EXAMINES_CAMERA,CAMERA_1,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
46,4,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_2,NONE,,S_GREETS,CAMERA_2,NONE,can I help you?,
46,5,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_2,NONE,anyone would do I'm just trying to get a camera real fast,S_INTRODUCES_CAMERA,CAMERA_3,,Let me show you this. Here we have the Panasonic X100T S2800.,39~60
46,6,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,preset_modes,is the other one with menu settings is that lighter or heavier than its camera,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,preset_modes,This one has various preset modes.,13~33
46,7,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'resolution']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,good,S_INTRODUCES_FEATURE,CAMERA_3,resolution,This one has 10.2 megapixels resolution.,13~28
46,8,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'resolution', 'sensor_size']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,sensor_size,what is this camera sensor size,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,sensor_size,This one has a 23.6mm x 15.6mm (APS-C) X-Trans CMOS II with primary color filter.,15~80
46,9,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'resolution', 'sensor_size', 'settings']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,what would I use the manual settings for,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,settings,This one has full manual control.,13~32
46,10,NONE,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'resolution', 'sensor_size', 'settings']}",C_THANK_YOU,CAMERA_3,NONE,ok thank you very much you've been very helpful,S_THANK_YOU,CAMERA_3,NONE,thank you very much.,
46,11,NONE,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['preset_modes', 'resolution', 'sensor_size', 'settings']}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
47,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
47,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_GREETS,MIDDLE,NONE,excuse me,S_GREETS,MIDDLE,NONE,can I help you?,
47,3,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,MIDDLE,NONE,I'm just browsing around just searching for a camera,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Sony Coolpix DMC-ZS3.,39~59
47,4,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['effects'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,effects,Anakin explain this artistic effect my place,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,effects,"This one has 11 creative mode settings (small face, soft focus, retro, etc.).",13~76
47,5,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['effects', 'optical_zoom'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,optical_zoom,does it have optical zoom,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,optical_zoom,This one has 34x optical zoom.,13~29
47,6,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['effects', 'optical_zoom', 'camera_type'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,I see,S_INTRODUCES_FEATURE,CAMERA_2,camera_type,This is a DSLR camera.,10~14
47,7,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['effects', 'optical_zoom', 'camera_type', 'ISO'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,I see,S_INTRODUCES_FEATURE,CAMERA_2,ISO,This one has up to 3200 ISO.,13~27
47,8,NONE,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['effects', 'optical_zoom', 'camera_type', 'ISO'], 'CAMERA_3': []}",C_THANK_YOU,CAMERA_2,NONE,thank you,S_THANK_YOU,CAMERA_2,NONE,thank you very much.,
47,9,NONE,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['effects', 'optical_zoom', 'camera_type', 'ISO'], 'CAMERA_3': []}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
48,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
48,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_2,NONE,,S_GREETS,CAMERA_2,NONE,can I help you?,
48,3,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_2,NONE,hi Crafternoon I'm looking for a camera with very specific settings,S_INTRODUCES_CAMERA,CAMERA_3,,Let me show you this. Here we have the Panasonic X100T S2800.,39~60
48,4,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['settings']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,IC,S_INTRODUCES_FEATURE,CAMERA_3,settings,This one has full manual control.,13~32
48,5,CAMERA_3,['CAMERA_3'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['settings', 'effects']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,IC,S_INTRODUCES_FEATURE,CAMERA_3,effects,"This one has 22 advanced filters (big eyes, soft focus, toy camera, etc.).",13~73
48,6,CAMERA_2,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': ['settings', 'effects']}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_3,NONE,I see do you have any other options that you can show me,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Sony Coolpix DMC-ZS3.,39~59
48,7,CAMERA_2,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['price'], 'CAMERA_3': ['settings', 'effects']}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,price,how much does it cost,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,price,This one costs $4675.,15~20
48,8,CAMERA_2,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['price', 'resolution'], 'CAMERA_3': ['settings', 'effects']}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,I say,S_INTRODUCES_FEATURE,CAMERA_2,resolution,This one has 19.0 megapixels resolution.,13~28
48,9,CAMERA_2,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['price', 'resolution', 'optical_zoom'], 'CAMERA_3': ['settings', 'effects']}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,okay,S_INTRODUCES_FEATURE,CAMERA_2,optical_zoom,This one has 34x optical zoom.,13~29
48,10,NONE,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['price', 'resolution', 'optical_zoom'], 'CAMERA_3': ['settings', 'effects']}",C_THANK_YOU,CAMERA_2,NONE,thank you very much you've been very helpful,S_THANK_YOU,CAMERA_2,NONE,thank you very much.,
48,11,NONE,"['CAMERA_3', 'CAMERA_2']","{'CAMERA_1': [], 'CAMERA_2': ['price', 'resolution', 'optical_zoom'], 'CAMERA_3': ['settings', 'effects']}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
49,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
49,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_WALKS_TO_CAMERA,CAMERA_2,NONE,,S_GREETS,CAMERA_2,NONE,can I help you?,
49,3,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,CAMERA_2,NONE,ho hey just looking for a camera something more high end,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Sony Coolpix DMC-ZS3.,39~59
49,4,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['camera_type'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_2,NONE,okay that sounds good,S_INTRODUCES_FEATURE,CAMERA_2,camera_type,This is a DSLR camera.,10~14
49,5,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,sensor_size,ok what about the sensor size,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,sensor_size,This one has a 23.6mm x 15.6mm (APS-C) X-Trans CMOS II with primary color filter.,15~80
49,6,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': [], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': []}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_2,NONE,maybe did you have a another camera you recommend,S_INTRODUCES_CAMERA,CAMERA_1,,Let me show you this. Here we have the Panasonic X100T DMC-ZS3.,39~62
49,7,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['settings'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,settings,how much Freedom do I get when using this camera,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,settings,This one has limited manual settings.,13~36
49,8,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['settings', 'ISO'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': []}",C_SILENT_OR_BACKCHANNEL,CAMERA_1,NONE,okay great let's take care of business,S_INTRODUCES_FEATURE,CAMERA_1,ISO,This one has up to 6400 ISO.,13~27
49,9,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,resolution,how many megapixels is it house,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,resolution,This one has 14.2 megapixels resolution.,13~28
49,10,CAMERA_3,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': []}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_1,NONE,do you have anything better than this,S_INTRODUCES_CAMERA,CAMERA_3,,Let me show you this. Here we have the Panasonic X100T S2800.,39~60
49,11,CAMERA_3,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': ['color']}",C_QUESTION_ABOUT_FEATURE,CAMERA_3,color,and what colors does it come in,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_3,color,This one comes in red or black.,18~30
49,12,CAMERA_3,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': ['color', 'preset_modes']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,okay,S_INTRODUCES_FEATURE,CAMERA_3,preset_modes,This one has various preset modes.,13~33
49,13,CAMERA_3,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': ['color', 'preset_modes', 'autofocus_points']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,ok,S_INTRODUCES_FEATURE,CAMERA_3,autofocus_points,This one has 175 autofocus points.,13~33
49,14,CAMERA_3,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': ['color', 'preset_modes', 'autofocus_points', 'camera_type']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,wow that's pretty expensive is there a payment plan,S_INTRODUCES_FEATURE,CAMERA_3,camera_type,This is a premium compact digital camera camera.,10~40
49,15,CAMERA_3,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': ['color', 'preset_modes', 'autofocus_points', 'camera_type', 'effects']}",C_SILENT_OR_BACKCHANNEL,CAMERA_3,NONE,okay,S_INTRODUCES_FEATURE,CAMERA_3,effects,"This one has 22 advanced filters (big eyes, soft focus, toy camera, etc.).",13~73
49,16,NONE,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': ['color', 'preset_modes', 'autofocus_points', 'camera_type', 'effects']}",C_THANK_YOU,CAMERA_3,NONE,thank you for your help,S_THANK_YOU,CAMERA_3,NONE,thank you very much.,
49,17,NONE,"['CAMERA_2', 'CAMERA_1', 'CAMERA_3']","{'CAMERA_1': ['settings', 'ISO', 'resolution'], 'CAMERA_2': ['camera_type', 'sensor_size'], 'CAMERA_3': ['color', 'preset_modes', 'autofocus_points', 'camera_type', 'effects']}",C_LEAVES,DOOR,NONE,,S_RETURNS_TO_COUNTER,SERVICE_COUNTER,NONE,,
50,1,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_ENTERS,DOOR,NONE,,S_NONE,SERVICE_COUNTER,NONE,,
50,2,NONE,[],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_GREETS,MIDDLE,NONE,excuse me,S_GREETS,MIDDLE,NONE,can I help you?,
50,3,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': [], 'CAMERA_3': []}",C_LOOKING_FOR_A_CAMERA,MIDDLE,NONE,I'm looking for a good camera so I can take my photographs to adjust in photography,S_INTRODUCES_CAMERA,CAMERA_2,,Let me show you this. Here we have the Sony Coolpix DMC-ZS3.,39~59
50,4,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['optical_zoom'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,optical_zoom,excuse me what does it mean by optical zoom,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,optical_zoom,This one has 34x optical zoom.,13~29
50,5,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['optical_zoom', 'effects'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,effects,how many autistic affect much does a half,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,effects,"This one has 11 creative mode settings (small face, soft focus, retro, etc.).",13~76
50,6,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,sensor_size,Does it have a big sensor,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,sensor_size,This one has a 23.6mm x 15.6mm (APS-C) X-Trans CMOS II with primary color filter.,15~80
50,7,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,settings,5x manual settings is for what,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,settings,This one has full manual control.,13~32
50,8,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings', 'resolution'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,resolution,what is the resolution,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,resolution,This one has 19.0 megapixels resolution.,13~28
50,9,CAMERA_2,['CAMERA_2'],"{'CAMERA_1': [], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings', 'resolution', 'camera_type'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_2,camera_type,is this a point and shoot camera,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_2,camera_type,This is a DSLR camera.,10~14
50,10,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': [], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings', 'resolution', 'camera_type'], 'CAMERA_3': []}",C_ANYTHING_ELSE_AVAILABLE,CAMERA_2,NONE,do you have any other cameras with preset mode,S_INTRODUCES_CAMERA,CAMERA_1,,Let me show you this. Here we have the Panasonic X100T DMC-ZS3.,39~62
50,11,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['sensor_size'], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings', 'resolution', 'camera_type'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,sensor_size,What is the synthesize of this camera,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,sensor_size,This one has a 1/2.3 inch CMOS sensor.,15~37
50,12,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['sensor_size', 'preset_modes'], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings', 'resolution', 'camera_type'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,preset_modes,do they have pet mode,S_NOT_SURE,CAMERA_1,,I'm not really sure about that.,
50,13,CAMERA_1,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['sensor_size', 'preset_modes', 'resolution'], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings', 'resolution', 'camera_type'], 'CAMERA_3': []}",C_QUESTION_ABOUT_FEATURE,CAMERA_1,resolution,how many megapixels is it house,S_ANSWERS_QUESTION_ABOUT_FEATURE,CAMERA_1,resolution,This one has 14.2 megapixels resolution.,13~28
50,14,NONE,"['CAMERA_2', 'CAMERA_1']","{'CAMERA_1': ['sensor_size', 'preset_modes', 'resolution'], 'CAMERA_2': ['optical_zoom', 'effects', 'sensor_size', 'settings', 'resolution', 'camera_type'], 'CAMERA_3': []}",C_THANK_YOU,CAMERA_1,NONE,thank you,S_THANK_YOU,CAMERA_1,NONE,thank you very much.,
