ACTION,TOPIC,UTTERANCE_ID,UTTERANCE
C_ASKS_FOR_SOMETHING_WITH_MORE_X,ISO,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,ISO,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,ISO,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,ISO,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,4445,it looks kinda Heavy D have a camera which has similar capabilities but it's lighter
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,Do you have anything lighter
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,Do you have anything more light weight
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,light,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,Do you have anything with longer exposure
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,long_exposure,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,Do you have anything with better low light performance
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,low_light_performance,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,4247,I'm too good at taking pictures I need something more advanced
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,Do you have anything with more manual settings
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,manual_settings,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,do you have anything with more megapixels
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,megapixels,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,Do you have anything that takes better pictures of moving objects
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,movement,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,Do you have anything with better optical zoom
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,optical_zoom,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,Do you have anything with more preset modes
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,preset_modes,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,Do you have anything with a larger sensor
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_ASKS_FOR_SOMETHING_WITH_MORE_X,sensor_size,-1,
C_DECIDE_TO_BUY,,3855,okay that's great for me I'm looking for him with low noise this one should be this one should fit the bill I think
C_DECIDE_TO_BUY,,3749,you know what I like a challenge so I think I'll go over this one how much does it cost
C_DECIDE_TO_BUY,,3632,I want to go get this one
C_DECIDE_TO_BUY,,1695,I think this is ok but maybe I check another store out
C_DECIDE_TO_BUY,,1559,this is the camera that I've been looking for
C_DECIDE_TO_BUY,,1495,wonderful I think this is the one I've been looking for
C_DECIDE_TO_BUY,,1391,well that's great I think I'll be back here after school so I see you tomorrow
C_DECIDE_TO_BUY,,1359,ok he will he's already familiar with the Nikon camera and since this is the latest one I think this will be great for him
C_DECIDE_TO_BUY,,1346,I understand yeah I think this is the one I've been looking for my you know my trips and then I will you know
C_DECIDE_TO_BUY,,1319,that's very convenient for me I think this is the one that I have been looking for
C_DECIDE_TO_BUY,,1314,cool I think this is the one that I've been looking for
C_DECIDE_TO_BUY,,1284,I think this one I will fit great for me since I'm no advance you know camera through
C_DECIDE_TO_BUY,,1273,oh I think this is the camera I've been looking
C_DECIDE_TO_BUY,,1237,great I think I'll take one
C_DECIDE_TO_BUY,,1224,Lookout believe it I think I'll take this one
C_DECIDE_TO_BUY,,1165,okay I think I'll take that
C_DECIDE_TO_BUY,,1095,okay but these are still too expensive so I think this is the right one for me this is the best one
C_DECIDE_TO_BUY,,1054,yeah yeah very much if I am I really like it so I think I'll start saving grace
C_DECIDE_TO_BUY,,1039,oh yeah I think that's the one I'm looking for
C_ENTERS,,-1,
C_EXAMINES_CAMERA,,-1,
C_GOODBYE,,4957,I'd like to buy this but I'll come back later
C_GOODBYE,,4822,I was think about this and come back later
C_GOODBYE,,4326,I'll be back later thank you
C_GOODBYE,,4316,maybe I'll come back later thank you
C_GOODBYE,,4306,iPad camera sounds brilliant I'll be back for it later thank you
C_GOODBYE,,4298,I think the other one looks better maybe I'll come back later thank you
C_GOODBYE,,4274,not bad I think I'll come back to this later
C_GOODBYE,,4265,I guess I'll come back later thank you
C_GOODBYE,,4160,MBA or get this later
C_GOODBYE,,2576,good afternoon to you too
C_GOODBYE,,2503,see you later
C_GOODBYE,,2176,hey how are you
C_GOODBYE,,2150,how are you
C_GOODBYE,,1909,I'll see you later
C_GOODBYE,,1811,ok see you
C_GOODBYE,,1769,perfect okay I'll see you later on tonight then thank you
C_GOODBYE,,1733,okay see you soon
C_GOODBYE,,1659,see you tomorrow
C_GOODBYE,,811,I think I'm set for now think that's what I think you can come back anytime thanks for telling have a good afternoon
C_GOODBYE,,788,yeah alright see you
C_GOODBYE,,737,alright see you
C_GOODBYE,,712,thanks so much for your breath of it so I'll see you later
C_GOODBYE,,677,yeah I think so much but you know it may be outside later have a kind of busy today just just around come back later
C_GOODBYE,,644,alright thanks so much for your detail and I want to go out a bit and maybe I'll just have to go now so thanks so much have a good afternoon I'll see you
C_GOODBYE,,565,maybe not you know I was just talking about it now anyway thanks so much I'll see you have good afternoon
C_GOODBYE,,550,see you
C_GREETS,,4952,excuse me is this ok if I pick this camera up 
C_GREETS,,4944,hi can you help me
C_GREETS,,4924,excuse me can you help me
C_GREETS,,4902,excuse me
C_GREETS,,4867,excuse me
C_GREETS,,4861,excuse me
C_GREETS,,4844,excuse me
C_GREETS,,4836,excuse me how does this canon and how much does how much does this canon cost
C_GREETS,,4802,excuse me
C_GREETS,,4797,excuse me
C_GREETS,,4791,excuse me
C_GREETS,,4777,excuse me
C_GREETS,,4757,hello
C_GREETS,,4695,hi
C_GREETS,,4649,they almost one kilo I'm sorry I dropped it
C_GREETS,,4592,excuse me
C_GREETS,,4533,excuse me
C_GREETS,,4516,excuse me
C_GREETS,,4504,hello
C_GREETS,,4473,excuse me
C_GREETS,,4448,scares me
C_GREETS,,4433,excuse me how large is the sensor on this camera
C_GREETS,,4424,excuse me
C_GREETS,,4415,excuse me
C_GREETS,,4402,excuse me
C_GREETS,,4391,excuse me crossword question
C_GREETS,,4381,excuse me
C_GREETS,,4364,excuse me
C_GREETS,,4276,use me
C_GREETS,,4269,excuse me
C_GREETS,,4233,she's me
C_GREETS,,4223,use me
C_GREETS,,4212,kiss me
C_GREETS,,4194,excuse me
C_GREETS,,4186,excuse me
C_GREETS,,4176,excuse me
C_GREETS,,4163,excuse me
C_GREETS,,4149,Hi can you help me
C_GREETS,,4142,I'm sorry
C_GREETS,,4137,I can you help
C_GREETS,,4118,Hi do you have any DSLR
C_GREETS,,4033,Hi do you have anything by nikon that's good
C_GREETS,,4023,sorry what
C_GREETS,,3992,Hi can you help me
C_GREETS,,3969,hi
C_GREETS,,3931,excuse me
C_GREETS,,3795,can you help me please
C_GREETS,,3741,hi there
C_GREETS,,3679,hi can you help me place
C_GREETS,,3668,Hi do you have a moment
C_GREETS,,3648,hi can you help me please
C_GREETS,,3608,excuse me can you help me with this
C_GREETS,,3587,kiss me
C_GREETS,,3536,hi can I get some help you
C_GREETS,,3519,hi
C_GREETS,,3515,hi
C_GREETS,,3506,excuse me
C_GREETS,,3502,hi can I ask something
C_GREETS,,3492,excuse me
C_GREETS,,3447,hi
C_GREETS,,3438,kiss me
C_GREETS,,3430,excuse me
C_GREETS,,3425,hi
C_GREETS,,3422,kiss me
C_GREETS,,3409,oh excuse me
C_GREETS,,3402,Excuse me is this the DSi that you mention earlier
C_GREETS,,3398,excuse me
C_GREETS,,3388,excuse me
C_GREETS,,3378,I'm sorry excuse me
C_GREETS,,3365,sorry excuse me I have a question about this camera
C_GREETS,,3347,um excuse me
C_GREETS,,3339,excuse me
C_GREETS,,3333,Sorry another question
C_GREETS,,3328,excuse me
C_GREETS,,3307,excuse me can I ask you a question
C_GREETS,,3303,sorry I have another question
C_GREETS,,3297,excuse me
C_GREETS,,3286,excuse me
C_GREETS,,3263,sorry excuse me
C_GREETS,,3253,Excuse Me Miss
C_GREETS,,3248,sorry for ask you another question about this camera
C_GREETS,,3241,Excuse me
C_GREETS,,3233,I'm sorry I am which mode
C_GREETS,,3229,excuse me
C_GREETS,,3223,sorry excuse him 
C_GREETS,,3215,excuse me
C_GREETS,,3183,excuse me
C_GREETS,,3178,excuse me
C_GREETS,,3170,excuse me
C_GREETS,,3119,hi bye bye
C_GREETS,,3101,excuse me
C_GREETS,,3089,excuse me
C_GREETS,,3076,hello
C_GREETS,,3067,hello
C_GREETS,,3037,use me
C_GREETS,,3013,excuse me
C_GREETS,,2999,hello
C_GREETS,,2983,excuse me
C_GREETS,,2969,excuse me you have two other cameras which is cheapest
C_GREETS,,2963,hello
C_GREETS,,2958,excuse me
C_GREETS,,2950,hello
C_GREETS,,2942,excuse me
C_GREETS,,2923,excuse me
C_GREETS,,2913,excuse me
C_GREETS,,2908,excuse me
C_GREETS,,2895,excuse me
C_GREETS,,2886,excuse me
C_GREETS,,2880,excuse me
C_GREETS,,2868,excuse me
C_GREETS,,2859,excuse me
C_GREETS,,2849,excuse me
C_GREETS,,2845,excuse me
C_GREETS,,2833,excuse me
C_GREETS,,2826,excuse me
C_GREETS,,2820,excuse me
C_GREETS,,2808,excuse me
C_GREETS,,2801,excuse me
C_GREETS,,2791,excuse me
C_GREETS,,2785,excuse me
C_GREETS,,2780,excuse me
C_GREETS,,2776,excuse me
C_GREETS,,2764,excuse me
C_GREETS,,2750,excuse me
C_GREETS,,2741,excuse me
C_GREETS,,2732,excuse me
C_GREETS,,2721,use me
C_GREETS,,2709,kiss me
C_GREETS,,2692,excuse me
C_GREETS,,2684,use me
C_GREETS,,2679,kiss me
C_GREETS,,2670,kiss me
C_GREETS,,2663,excuse me
C_GREETS,,2653,excuse me
C_GREETS,,2646,excuse me
C_GREETS,,2640,kiss me
C_GREETS,,2633,kiss me
C_GREETS,,2626,excuse me
C_GREETS,,2617,excuse me
C_GREETS,,2614,excuse me
C_GREETS,,2264,hi excuse me
C_GREETS,,2242,excuse me
C_GREETS,,2215,oh I'm sorry I forgot I forgot I forgot to ask you what's optical zoom
C_GREETS,,2200,excuse me
C_GREETS,,2139,excuse me
C_GREETS,,2105,excuse me
C_GREETS,,2044,excuse me
C_GREETS,,1961,excuse me sir can you help me
C_GREETS,,1910,excuse me can you help me sir
C_GREETS,,1898,Excuse me can you help me
C_GREETS,,1868,excuse me do you know how good the present modes is
C_GREETS,,1843,excuse me do you know if this camera is very good on megapixels
C_GREETS,,1729,excuse me what it is since your size
C_GREETS,,1487,hello cheaper than I was expecting
C_GREETS,,1306,hi good afternoon
C_GREETS,,1110,hello good afternoon
C_GREETS,,1098,hello
C_GREETS,,1077,hello good morning
C_GREETS,,1067,hello good morning
C_GREETS,,1057,hello Galaxy Note
C_GREETS,,1045,hello good morning
C_GREETS,,1035,good morning
C_GREETS,,1024,hello good morning
C_GREETS,,999,hello
C_GREETS,,968,hello
C_GREETS,,932,hello
C_GREETS,,888,hello
C_GREETS,,873,hello good morning
C_GREETS,,856,hello good morning
C_GREETS,,840,hello
C_GREETS,,829,hello
C_GREETS,,812,hello
C_GREETS,,798,hello
C_GREETS,,789,hello
C_GREETS,,776,hello
C_GREETS,,724,hello
C_GREETS,,713,kiss me
C_GREETS,,679,hello
C_GREETS,,657,hello
C_GREETS,,646,hello
C_GREETS,,612,sorry I ask you something
C_GREETS,,600,hello
C_GREETS,,583,hello may I ask you something about camera
C_GREETS,,566,sorry I may ask something about this camera
C_GREETS,,560,hello how you doing
C_GREETS,,552,kiss me can I ask you something
C_GREETS,,342,hello good afternoon
C_GREETS,,35,excuse me
C_GREETS,,14,excuse me
C_JUST_BROWSING,,4687,I will just have a look at this
C_JUST_BROWSING,,4581,I'm just I'm just browsing thanks
C_JUST_BROWSING,,4557,I'm just browsing thank you
C_JUST_BROWSING,,4452,I'm just browsing thanks
C_JUST_BROWSING,,4095,just browsing
C_JUST_BROWSING,,3942,I'm fine thanks
C_JUST_BROWSING,,3770,I'm ok the moment thank you
C_JUST_BROWSING,,3694,I'm just looking at the moment thank you
C_JUST_BROWSING,,3657,I'm just browsing a moment thanks
C_JUST_BROWSING,,3226,I will just look around
C_JUST_BROWSING,,3140,just looking thank you
C_JUST_BROWSING,,3086,just looking thank you
C_JUST_BROWSING,,2903,thanks i will look around
C_JUST_BROWSING,,2239,I'm just looking thank you very much
C_JUST_BROWSING,,2151,I'm fine thank you I'm just looking at it and it looks amazing does it have an automatic model
C_JUST_BROWSING,,2104,thank you think I will just have to look in here
C_JUST_BROWSING,,2086,oh thank you very much I was just looking around
C_JUST_BROWSING,,2070,lookin fine thank you I'm looking for a camera I am just looking for something simple
C_JUST_BROWSING,,1661,I'm doing ok just browsing around
C_JUST_BROWSING,,1065,actually that's alright for now I just wanted to take a look at that I'll keep that in mind
C_JUST_BROWSING,,1050,oh you're not with me at the moment but it's fine I'll just just came to take a look
C_JUST_BROWSING,,871,I just came to take a look but I am up early get one letter
C_JUST_BROWSING,,707,yeah you know what thanks so much for your explanation as want to take a look by myself
C_JUST_BROWSING,,665,okay thank you very much you know I was very new here so your explanation and was so nice is very easy to understand anyway I want to look around a bit more and I'll come back later
C_JUST_BROWSING,,525,okay thanks I'll have a play with the pair of them and I'll get back to you
C_JUST_BROWSING,,465,alright I'll just have a look around if you don't want to have in it
C_JUST_BROWSING,,396,okay thanks I'll have a look around the world back to you
C_JUST_BROWSING,,388,Om Nom okay thanks I just have a look around by myself okay thanks have a good sign if you have any questions please
C_JUST_BROWSING,,382,I'm just browsing at the moment around
C_LEAVES,,-1,
C_LOOKING_FOR_A_CAMERA,,4913,I am looking to buy a body camera end SLR my gracious break so I was wondering if you had anything like that
C_LOOKING_FOR_A_CAMERA,,4873,I'm looking for a camera with very high iso and a good consensus you have a camera like that
C_LOOKING_FOR_A_CAMERA,,4785,hello I'm looking for a camera with very high is so can you recommend one for me
C_LOOKING_FOR_A_CAMERA,,4474,I'm looking for a camera for traveling so this seems to be good because of Light how much does it weigh
C_LOOKING_FOR_A_CAMERA,,4234,I'm looking to upgrade my old camera for one with a higher ISO
C_LOOKING_FOR_A_CAMERA,,4213,I am looking for a camera with them filters on it
C_LOOKING_FOR_A_CAMERA,,4203,I'm looking for a cheap camera I dropped my old phone in the toilet
C_LOOKING_FOR_A_CAMERA,,4105,I am just looking for a mid-range camera
C_LOOKING_FOR_A_CAMERA,,4005,I guess I'm just looking for a new camera
C_LOOKING_FOR_A_CAMERA,,3546,excuse me I'm looking for a professional camera
C_LOOKING_FOR_A_CAMERA,,3418,I am looking for a camera that is reasonably priced but it's delicious the same time
C_LOOKING_FOR_A_CAMERA,,3399,I'm looking for a good camera so I can take my photographs to adjust in photography
C_LOOKING_FOR_A_CAMERA,,3381,it's actually my first time buying a camera so I'm not very sure which is a good one
C_LOOKING_FOR_A_CAMERA,,3376,I'm just looking around
C_LOOKING_FOR_A_CAMERA,,3340,I'm looking for camera so I can take good shots on when I go travelling I miss you very interested in photography so do you recommend this camera
C_LOOKING_FOR_A_CAMERA,,3329,I am interested in photography and I'm looking for good camera is there any in the shop which you can recommend
C_LOOKING_FOR_A_CAMERA,,3275,could you recommend me a good camera
C_LOOKING_FOR_A_CAMERA,,3254,I'm looking for simple camera
C_LOOKING_FOR_A_CAMERA,,3242,I'm looking for a good camera which I can use to take photographs
C_LOOKING_FOR_A_CAMERA,,3160,I'm just looking around I'm thinking about buying a camera but I don't know which one
C_LOOKING_FOR_A_CAMERA,,3122,I need a camera but not a professional camera but something I can use in my business that will give me some good pictures
C_LOOKING_FOR_A_CAMERA,,3077,I'm looking for an advanced mode camera
C_LOOKING_FOR_A_CAMERA,,3069,I'm looking for a camera
C_LOOKING_FOR_A_CAMERA,,3060,I'm looking for a mid mid range priced camera
C_LOOKING_FOR_A_CAMERA,,3038,I'm looking for a good camera
C_LOOKING_FOR_A_CAMERA,,3014,yes I'm looking for a camera for my photoshop my other camera broke and I need another one
C_LOOKING_FOR_A_CAMERA,,3001,I'm looking for a camera
C_LOOKING_FOR_A_CAMERA,,2993,yes I'm looking for a camera
C_LOOKING_FOR_A_CAMERA,,2786,I'm looking for daily use camera
C_LOOKING_FOR_A_CAMERA,,2680,I'm looking for a camera for outdoor shooting this this is how is it good for outdoor shooting
C_LOOKING_FOR_A_CAMERA,,2675,yes I'm looking for a camera for daily use
C_LOOKING_FOR_A_CAMERA,,2664,I'm looking for a lightweight camera
C_LOOKING_FOR_A_CAMERA,,2648,I'm looking for camera to take family pictures
C_LOOKING_FOR_A_CAMERA,,2597,ho hey just looking for a camera something more high end
C_LOOKING_FOR_A_CAMERA,,2526,I know now myself but this is really what I'm looking for actually
C_LOOKING_FOR_A_CAMERA,,2507,oh honey I'm just looking to buy a camera for my high school graduation
C_LOOKING_FOR_A_CAMERA,,2489,Yes simple point and shoot but I'm looking for something nicer
C_LOOKING_FOR_A_CAMERA,,2488,I am looking to take take pictures with a camera
C_LOOKING_FOR_A_CAMERA,,2450,I'm looking to get a camera for my for my dad
C_LOOKING_FOR_A_CAMERA,,2439,just looking to buy a camera
C_LOOKING_FOR_A_CAMERA,,2423,I'm looking for a camera
C_LOOKING_FOR_A_CAMERA,,2409,I'm just looking around
C_LOOKING_FOR_A_CAMERA,,2379,I'm looking for a camera
C_LOOKING_FOR_A_CAMERA,,2349,oh hi I'm just looking for a camera
C_LOOKING_FOR_A_CAMERA,,2319,I'm looking for a camera to replace my old one
C_LOOKING_FOR_A_CAMERA,,2308,I'm just looking for a basic camera to take selfies with
C_LOOKING_FOR_A_CAMERA,,2292,I'm looking for a DSLR type camera
C_LOOKING_FOR_A_CAMERA,,2281,oh hi I'm looking for a new camera I just broke mine
C_LOOKING_FOR_A_CAMERA,,2265,hi in them looking for a quick replacement can you show me what options you have
C_LOOKING_FOR_A_CAMERA,,2188,it's ok i am just looking around
C_LOOKING_FOR_A_CAMERA,,2119,nothing fancy I just I'm just looking for the second camera I don't have money
C_LOOKING_FOR_A_CAMERA,,2088,I'm looking for a good camera like nothing like a little time I think I want stay with real pictures so can you show me what are your options here
C_LOOKING_FOR_A_CAMERA,,2082,I'm just looking around
C_LOOKING_FOR_A_CAMERA,,1989,I'm just browsing around just searching for a camera
C_LOOKING_FOR_A_CAMERA,,1982,anyone would do I'm just trying to get a camera real fast
C_LOOKING_FOR_A_CAMERA,,1934,I'm just browsing but just trying to find a camera but I don't know what camera is really good
C_LOOKING_FOR_A_CAMERA,,1886,on looking for a camera for my best friend but I'm looking for something cheap
C_LOOKING_FOR_A_CAMERA,,1874,online business so I'm just trying to get it started
C_LOOKING_FOR_A_CAMERA,,1855,mmm I'm just browsing the camera for myself just something a little better than my camera
C_LOOKING_FOR_A_CAMERA,,1603,hi good afternoon I'm looking to buy a new camera and I just needed to be a portable and easy to use 
C_LOOKING_FOR_A_CAMERA,,1593,hi good afternoon I'm looking to buy a new camera that if it continues portable
C_LOOKING_FOR_A_CAMERA,,1583,hi good afternoon I'm starting college next semester and I'll be taking at school need a camera that has professional pictures
C_LOOKING_FOR_A_CAMERA,,1572,I'm looking to buy a new camera how loose affordable
C_LOOKING_FOR_A_CAMERA,,1550,hydro afternoon I'm looking to buy a camera I just said I'm not really familiar with
C_LOOKING_FOR_A_CAMERA,,1523,good afternoon I'm looking to buy a new camera just that I'm not a professional photographer so can you please show me the ones you have
C_LOOKING_FOR_A_CAMERA,,1509,I'm looking for a professional camera
C_LOOKING_FOR_A_CAMERA,,1498,afternoon I'm looking for a new camera is it to use stylus and affordable
C_LOOKING_FOR_A_CAMERA,,1480,the room I'm looking for a new camera that has a professional photographer
C_LOOKING_FOR_A_CAMERA,,1456,hi good afternoon I'm looking to buy a new camera
C_LOOKING_FOR_A_CAMERA,,1439,hi afternoon I'm here in Japan for vacations and I would like to buy a new camera can you help me with this
C_LOOKING_FOR_A_CAMERA,,1420,hiker afternoon looking to buy a new camera
C_LOOKING_FOR_A_CAMERA,,1393,hi good afternoon I'm looking for a camera with very specific about the pictures
C_LOOKING_FOR_A_CAMERA,,1372,good afternoon I just graduated from high school am looking to buy a new camera
C_LOOKING_FOR_A_CAMERA,,1352,hi good afternoon I'm looking for a camera for my son just graduated from school and I would like to buy him a new camera
C_LOOKING_FOR_A_CAMERA,,1328,hi Crafternoon I'm looking for a camera with very specific settings
C_LOOKING_FOR_A_CAMERA,,1307,I'm looking for a camera with very specific pictures
C_LOOKING_FOR_A_CAMERA,,1278,hi good afternoon I'm looking for a camera for my next trip to Singapore can you help me with that
C_LOOKING_FOR_A_CAMERA,,1267,hi good afternoon I'm looking for a camera that has a high I just saw with low noise and this is very important for me
C_LOOKING_FOR_A_CAMERA,,1247,I want a All Around camera I try to use my smartphone but the pictures don't come out so good
C_LOOKING_FOR_A_CAMERA,,1246,well I am looking for a camera but I'm not sure what to buy
C_LOOKING_FOR_A_CAMERA,,1230,well I'm not sure I quite know what I want to
C_LOOKING_FOR_A_CAMERA,,1201,could I have a look at this camera
C_LOOKING_FOR_A_CAMERA,,1192,I want to buy I want to buy a camera but I'm not sure which I need
C_LOOKING_FOR_A_CAMERA,,1179,I'm looking for a camera
C_LOOKING_FOR_A_CAMERA,,1167,will I like to buy a camera but I'm not sure which one
C_LOOKING_FOR_A_CAMERA,,1154,I'm interested in buying a camera but I'm not sure what I need
C_LOOKING_FOR_A_CAMERA,,1141,well I'm looking for camera
C_LOOKING_FOR_A_CAMERA,,1135,I have a smartphone but I'm not smart enough to use it
C_LOOKING_FOR_A_CAMERA,,1111,how to write a message to take a look at your new cameras
C_LOOKING_FOR_A_CAMERA,,1099,I'm looking for a new camera actually like a better than my phone
C_LOOKING_FOR_A_CAMERA,,1078,I'm just here looking at the new cameras at your home
C_LOOKING_FOR_A_CAMERA,,1068,I came to look for a new camera
C_LOOKING_FOR_A_CAMERA,,1046,I want to see your new camera the professional one
C_LOOKING_FOR_A_CAMERA,,1037,I want to take a look at the cameras here
C_LOOKING_FOR_A_CAMERA,,1025,I want to look at the new cameras that you have
C_LOOKING_FOR_A_CAMERA,,1011,I just want to take a quick look at your cameras
C_LOOKING_FOR_A_CAMERA,,987,hello I just want to take a look at your camera
C_LOOKING_FOR_A_CAMERA,,969,I'm looking to buy a new camera
C_LOOKING_FOR_A_CAMERA,,951,I want to look at your camera
C_LOOKING_FOR_A_CAMERA,,936,yeah actually I did but I am looking for a better one
C_LOOKING_FOR_A_CAMERA,,933,I'm here to see the cameras I want a new one
C_LOOKING_FOR_A_CAMERA,,916,I want to get a new camera
C_LOOKING_FOR_A_CAMERA,,902,take a look at your cameras
C_LOOKING_FOR_A_CAMERA,,889,I'm looking to buy a new camera
